Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),Temperature(T:K),Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen Uptake Rate(OUR:(g min^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Offline Biomass concentratio(X_offline:X(g L^{-1})),Carbon evolution rate(CER:g/h),Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref)
184.8,75,100,80,0.0,61.049,26.579,6.4912,150,0.9,0,0.0011036,9.6334,27.2,79727,89517,297.88,476.46,1.6164,10,,23,,1.3502,0.19183,,,1.5434,0,,0,1,3,3
185.0,75,100,80,0.0,64.341,7.9736,97.092,150,0.9,0,0.0010951,9.6678,27.221,79781,89579,298.03,534.44,1.6166,10,,23,,1.3449,0.19187,,,1.5436,0,,0,1,3,3
185.2,75,100,80,0.0,67.498,56.175,9.7092,150,0.9,0,0.0010542,9.727,27.242,79835,89642,297.92,492.28,1.6168,10,,23,,1.3305,0.19198,,,1.5438,0,,0,1,3,3
185.4,75,100,80,0.0,68.508,16.853,142.93,150,0.9,0,0.0010668,9.7336,27.262,79889,89706,298.17,587.26,1.617,10,,23,,1.3208,0.19205,,,1.5439,0,,0,1,3,3
185.6,75,100,80,0.0,67.617,99.972,14.293,150,0.9,0,0.001108,9.7027,27.284,79944,89769,298.02,531.81,1.6172,10,,23,,1.3159,0.19209,,,1.5441,0,,0,1,3,3
185.8,75,100,80,0.0,65.313,54.614,1.4293,150,0.9,0,0.0010999,9.6957,27.305,79997,89832,297.9,484.37,1.6174,10,,23,,1.3221,0.19204,,,1.5443,0,,0,1,3,3
186.0,75,100,80,0.0,62.701,16.384,75.635,150,0.9,0,0.0011089,9.6811,27.326,80051,89894,297.99,519.8,1.6176,10,,23,,1.3203,0.19206,,,1.5445,0,,0,1,3,3
186.2,75,100,80,0.0,59.56,45.299,7.5635,150,0.9,0,0.001145,9.6246,27.349,80103,89956,297.89,481.2,1.6178,10,,23,,1.34,0.19191,,,1.5447,0,,0,1,3,3
186.4,75,100,80,0.0,56.664,13.59,120.1,150,0.9,0,0.0011597,9.6087,27.371,80155,90017,298.09,558.62,1.618,10,,23,,1.3409,0.1919,,,1.545,0,,0,1,3,3
186.6,75,100,80,0.0,55.774,79.564,12.01,150,0.9,0,0.0011667,9.5911,27.394,80207,90078,297.96,509.14,1.6183,10,,23,,1.3501,0.19183,,,1.5452,0,,0,1,3,3
186.8,75,100,80,0.0,56.977,37.26,1.201,150,0.9,0,0.0011631,9.5986,27.416,80259,90139,297.86,469.02,1.6185,10,,23,,1.3485,0.19184,,,1.5454,0,,0,1,3,3
187.0,75,100,80,0.0,59.561,11.178,64.379,150,0.9,0,0.0011162,9.6511,27.438,80312,90201,297.93,496.5,1.6188,10,,23,,1.344,0.19188,,,1.5457,0,,0,1,3,3
187.2,75,100,80,0.0,62.53,3.3534,0.0001,150,0.9,0,0.0010919,9.7082,27.458,80365,90263,297.86,468.92,1.619,10,,23,,1.3217,0.19204,,,1.5459,0,,0,1,3,3
187.4,75,100,80,0.0,65.237,1.006,70.598,150,0.9,0,0.0010844,9.7345,27.479,80419,90326,297.96,506.09,1.6191,10,,23,,1.3105,0.19213,,,1.546,0,,0,1,3,3
187.6,75,100,80,0.0,66.691,29.446,7.0598,150,0.9,0,0.001116,9.7034,27.499,80473,90389,297.87,472.39,1.6193,10,,23,,1.3307,0.19198,,,1.5462,0,,0,1,3,3
187.8,75,100,80,0.0,66.768,8.8338,105.84,150,0.9,0,0.0011477,9.6882,27.521,80527,90452,298.04,537.59,1.6195,10,,23,,1.3291,0.19199,,,1.5464,0,,0,1,3,3
188.0,75,100,80,0.0,65.066,62.652,10.584,150,0.9,0,0.0010953,9.7222,27.541,80581,90515,297.92,490.78,1.6197,10,,23,,1.3302,0.19198,,,1.5466,0,,0,1,3,3
188.2,75,100,80,0.0,61.313,18.795,157.71,150,0.9,0,0.0010458,9.7586,27.56,80634,90577,298.19,597.15,1.6199,10,,23,,1.3206,0.19205,,,1.5467,0,,0,1,3,3
188.4,75,100,80,0.0,56.123,111.2,15.771,150,0.9,0,0.0010471,9.7258,27.579,80686,90638,298.02,531.9,1.62,10,,23,,1.329,0.19199,,,1.5469,0,,0,1,3,3
188.6,75,100,80,0.0,51.47,58.282,1.5771,150,0.9,0,0.0010216,9.7248,27.599,80737,90697,297.89,480.4,1.6202,10,,23,,1.3314,0.19197,,,1.547,0,,0,1,3,3
188.8,75,100,80,0.0,48.586,17.485,78.055,150,0.9,0,0.00099416,9.7458,27.617,80787,90756,297.98,516.41,1.6203,10,,23,,1.3205,0.19205,,,1.5471,0,,0,1,3,3
189.0,75,100,80,0.0,47.549,46.321,7.8055,150,0.9,0,0.00098931,9.7266,27.637,80837,90815,297.88,474.68,1.6204,10,,23,,1.3387,0.19191,,,1.5472,0,,0,1,3,3
189.2,75,100,80,0.0,48.588,13.896,126.63,150,0.9,0,0.0010454,9.6894,27.657,80887,90875,298.08,555.78,1.6205,10,,23,,1.3504,0.19183,,,1.5473,0,,0,1,3,3
189.4,75,100,80,0.0,51.385,81.94,12.663,150,0.9,0,0.0010941,9.6652,27.677,80938,90934,297.95,501.91,1.6207,10,,23,,1.3505,0.19182,,,1.5475,0,,0,1,3,3
189.6,75,100,80,0.0,54.621,24.582,186.51,150,0.9,0,0.0011196,9.6473,27.698,80990,90995,298.28,631.01,1.6208,10,,23,,1.3704,0.19167,,,1.5476,0,,0,1,3,3
189.8,75,100,80,0.0,56.988,137.9,18.651,150,0.9,0,0.0011202,9.6688,27.719,81042,91056,298.07,552.24,1.621,10,,23,,1.36,0.19175,,,1.5478,0,,0,1,3,3
190.0,75,100,80,0.0,58.215,76.082,1.8651,150,0.9,0,0.001166,9.6499,27.741,81094,91117,297.92,490.34,1.6212,10,,23,,1.3541,0.1918,,,1.548,0,,0,1,3,3
190.2,75,100,80,0.0,57.623,22.825,89.972,150,0.9,-4000,0.0011719,9.6593,27.762,80451,90379,298.03,534.31,1.6122,10,,23,,1.341,0.19191,,,1.5394,0,,0,1,3,3
190.4,75,100,80,0.0,44.144,59.901,8.9972,150,0.9,-4000,0.0012135,9.572,27.785,79806,89637,297.91,489.14,1.5991,10,,23,,1.3373,0.19197,,,1.5268,0,,0,1,3,3
190.6,75,100,80,0.51895,22.072,17.97,140.95,150,0.9,-4000,0.0012238,9.4519,27.81,79156,88892,298.16,585.39,1.5857,10,,23,,1.3625,0.1918,,,1.5139,0,,0,1,3,3
190.8,75,100,80,1.0404,11.036,102.39,14.095,150,0.9,-4000,0.0012116,9.4344,27.835,78504,88144,298.01,525.56,1.5723,10,,23,,1.3388,0.19201,,,1.5011,0,,0,1,3,3
191.0,75,100,80,0.0,0.0,52.221,1.4095,150,0.9,-4000,0.001205,9.3761,27.86,77850,87394,297.89,480.5,1.5588,10,,23,,1.3459,0.19198,,,1.4882,0,,0,1,3,3
191.2,75,100,80,0.0,0.0,15.666,71.501,150,0.9,-4000,0.0011965,9.3993,27.885,77196,86643,297.98,517.19,1.5454,10,,23,,1.3257,0.19216,,,1.4753,0,,0,1,3,3
191.4,75,100,80,0.0,5.7913,46.235,7.1501,150,0.9,-4000,0.0012119,9.4383,27.909,76544,85894,297.88,480.12,1.532,10,,23,,1.2937,0.19242,,,1.4625,0,,0,1,3,3
191.6,75,100,80,0.0,18.088,13.87,124.04,150,0.9,-4000,0.0012042,9.5184,27.932,75893,85148,298.11,562.94,1.5186,10,,23,,1.2645,0.19267,,,1.4496,0,,0,1,3,3
191.8,75,100,80,0.0,32.192,88.191,12.404,150,0.9,-4000,0.0012463,9.577,27.955,75246,84404,297.95,506.13,1.5052,10,,23,,1.2363,0.19291,,,1.4367,0,,0,1,3,3
192.0,75,100,80,0.0,42.986,36.717,1.2404,150,0.9,-4000,0.0012987,9.6116,27.977,74601,83663,297.84,465.7,1.4918,10,2368.5,23,2082.7,1.2091,0.19314,27.885,23.326,1.4239,0,76.503,0,1,3,3
192.2,75,100,80,0.0,47.061,11.015,62.963,150,0.9,0,0.0013025,9.6521,27.999,74652,83722,297.92,494.13,1.4879,10,,23,,1.1801,0.19337,,,1.4202,0,,0,1,3,3
192.4,75,100,80,0.0,53.269,3.3045,0.0001,150,0.9,0,0.0013277,9.6684,28.021,74704,83783,297.85,469.19,1.4879,10,,23,,1.172,0.19343,,,1.4202,0,,0,1,3,3
192.6,75,100,80,0.0,59.241,0.99136,73.626,150,0.9,0,0.001316,9.7071,28.043,74757,83845,297.97,510.98,1.4881,10,,23,,1.1665,0.19347,,,1.4204,0,,0,1,3,3
192.8,75,100,80,0.0,63.11,36.034,7.3626,150,0.9,0,0.0013288,9.7256,28.063,74811,83907,297.87,475.76,1.4884,10,,23,,1.1597,0.19352,,,1.4206,0,,0,1,3,3
193.0,75,100,80,0.0,63.301,10.81,120.48,150,0.9,0,0.0013624,9.6995,28.085,74864,83970,298.09,554.42,1.4887,10,,23,,1.1684,0.19345,,,1.4209,0,,0,1,3,3
193.2,75,100,80,0.0,60.866,82.005,12.048,150,0.9,0,0.0099869,10.546,28.103,74918,84032,297.93,497.0,1.4889,10,,23,,1.159,0.19352,,,1.4211,0,,0,1,3,3
193.4,75,100,80,0.0,56.103,24.602,198.61,150,0.9,0,0.11796,11.366,28.069,74970,84094,298.32,636.87,1.4885,10,,23,,0.86236,0.19575,,,1.4207,0,,0,1,3,3
193.6,75,100,80,0.5151,28.051,156.92,19.861,150,0.9,0,0.23635,11.215,28.037,75017,84149,298.07,547.6,1.4879,10,,23,,0.87353,0.19566,,,1.4202,0,,0,1,3,3
193.8,75,100,80,1.0349,14.026,80.552,1.9861,150,0.9,0,0.35939,11.155,28.006,75061,84202,297.89,481.29,1.4874,10,,23,,0.87548,0.19565,,,1.4197,0,,0,1,3,3
194.0,75,100,80,1.5554,7.0128,24.166,96.671,150,0.9,0,0.48168,11.134,27.976,75104,84254,298.02,530.56,1.4868,10,,23,,0.87114,0.19568,,,1.4191,0,,0,1,3,3
194.2,75,100,80,2.0763,3.5064,68.308,9.6671,150,0.9,0,0.60282,11.102,27.946,75146,84305,297.88,477.56,1.4862,10,,23,,0.89486,0.19551,,,1.4186,0,,0,1,3,3
194.4,75,100,80,2.5973,1.7532,20.492,171.3,150,0.9,0,0.72469,11.096,27.916,75188,84355,298.2,595.38,1.4857,10,,23,,0.90179,0.19546,,,1.418,0,,0,1,3,3
194.6,75,100,80,0.0,0.0,129.31,17.13,150,0.9,0,0.84717,11.061,27.886,75230,84405,297.98,514.1,1.4851,10,,23,,0.92239,0.1953,,,1.4174,0,,0,1,3,3
194.8,75,100,80,0.0,0.0,56.917,1.713,150,0.9,0,0.97277,11.074,27.857,75271,84455,297.83,459.9,1.4845,10,,23,,0.91119,0.19539,,,1.4169,0,,0,1,3,3
195.0,75,100,80,0.0,0.0,17.075,80.289,150,0.9,0,1.101,11.093,27.827,75312,84505,297.93,498.04,1.4839,10,,23,,0.89161,0.19554,,,1.4163,0,,0,1,3,3
195.2,75,100,80,0.0,0.0,5.1225,0.0001,150,0.9,0,1.2338,11.09,27.798,75353,84555,297.86,470.26,1.4833,10,,23,,0.89634,0.1955,,,1.4158,0,,0,1,3,3
195.4,75,100,80,0.0,1.0825,1.5367,83.335,150,0.9,0,1.3643,11.076,27.768,75394,84605,297.99,519.57,1.4828,10,,23,,0.92184,0.19531,,,1.4152,0,,0,1,3,3
195.6,75,100,80,0.0,5.4163,43.607,8.3335,150,0.9,0,1.4955,11.108,27.739,75437,84657,297.87,477.02,1.4822,10,,23,,0.91122,0.19539,,,1.4147,0,,0,1,3,3
195.8,75,100,80,0.0,11.013,13.082,137.93,150,0.9,0,1.6276,11.14,27.708,75480,84709,298.13,568.63,1.4816,10,,23,,0.90585,0.19543,,,1.4141,0,,0,1,3,3
196.0,75,100,80,0.0,15.349,96.311,13.793,150,0.9,0,1.7599,11.157,27.678,75524,84762,297.94,499.89,1.481,10,,23,,0.9083,0.19542,,,1.4135,0,,0,1,3,3
196.2,75,100,80,0.0,16.537,28.893,228.71,150,0.9,0,1.8923,11.164,27.647,75569,84815,298.38,662.08,1.4804,10,,23,,0.91246,0.19539,,,1.413,0,,0,1,3,3
196.4,75,100,80,0.0,13.907,181.94,22.871,150,0.9,0,2.0255,11.145,27.617,75612,84868,298.07,549.27,1.4798,10,,23,,0.92097,0.19532,,,1.4124,0,,0,1,3,3
196.6,75,100,80,0.0,8.6966,85.942,2.2871,150,0.9,0,2.1604,11.12,27.587,75655,84920,297.87,475.22,1.4792,10,,23,,0.92594,0.19529,,,1.4118,0,,0,1,3,3
196.8,75,100,80,0.0,3.5933,25.783,95.473,150,0.9,0,2.2952,11.114,27.557,75697,84971,297.99,520.53,1.4786,10,,23,,0.91156,0.1954,,,1.4113,0,,0,1,3,3
197.0,75,100,80,0.0,0.80902,65.377,9.5473,150,0.9,0,2.4312,11.094,27.528,75738,85021,297.84,464.06,1.478,10,,23,,0.92082,0.19533,,,1.4107,0,,0,1,3,3
197.2,75,100,80,0.0,1.4756,19.613,175.16,150,0.9,0,2.5706,11.094,27.499,75780,85072,298.17,584.46,1.4775,10,,23,,0.93001,0.19526,,,1.4101,0,,0,1,3,3
197.4,75,100,80,0.0,5.177,128.75,17.516,150,0.9,0,2.7094,11.11,27.469,75822,85123,297.93,496.52,1.4769,10,,23,,0.9321,0.19525,,,1.4096,0,,0,1,3,3
197.6,75,100,80,0.0,10.371,38.625,298.03,150,0.9,0,2.8482,11.134,27.439,75865,85175,298.52,713.51,1.4763,10,,23,,0.93781,0.19521,,,1.409,0,,0,1,3,3
197.8,75,100,80,0.0,15.006,243.01,29.803,150,0.9,0,2.9899,11.163,27.409,75909,85229,298.12,565.37,1.4757,10,,23,,0.92773,0.19528,,,1.4084,0,,0,1,3,3
198.0,75,100,80,0.0,17.471,118.13,2.9803,150,0.9,0,3.1306,11.171,27.379,75954,85283,297.86,471.6,1.4751,10,,23,,0.93042,0.19526,,,1.4078,0,,0,1,3,3
198.2,75,100,80,0.0,16.895,35.438,121.55,150,0.9,0,3.2713,11.156,27.349,75998,85336,298.03,534.57,1.4745,10,,23,,0.9478,0.19513,,,1.4073,0,,0,1,3,3
198.4,75,100,80,0.0,13.169,91.608,12.155,150,0.9,0,3.4096,11.131,27.319,76042,85389,297.84,463.27,1.4739,10,,23,,0.96081,0.19504,,,1.4067,0,,0,1,3,3
198.6,75,100,80,0.0,7.7981,27.482,225.63,150,0.9,0,3.5453,11.111,27.289,76084,85441,298.28,624.29,1.4732,10,,23,,0.96354,0.19502,,,1.4061,0,,0,1,3,3
198.8,75,100,80,0.0,2.8322,174.77,22.563,150,0.9,0,3.6834,11.091,27.26,76126,85492,297.99,517.57,1.4726,10,,23,,0.96383,0.19502,,,1.4055,0,,0,1,3,3
199.0,75,100,80,0.0,0.38547,81.275,2.2563,150,0.9,0,3.8197,11.084,27.232,76167,85542,297.79,447.36,1.472,10,,23,,0.96144,0.19504,,,1.4049,0,,0,1,3,3
199.2,75,100,80,0.0,1.5356,24.382,106.92,150,0.9,0,3.955,11.085,27.203,76209,85592,297.95,505.19,1.4714,10,,23,,0.9688,0.19498,,,1.4044,0,,0,1,3,3
199.4,75,100,80,0.0,5.6666,72.591,10.692,150,0.9,0,4.0907,11.1,27.174,76251,85644,297.8,448.95,1.4708,10,,23,,0.97474,0.19494,,,1.4038,0,,0,1,3,3
199.6,75,100,80,0.0,10.93,21.777,198.25,150,0.9,0,4.2262,11.132,27.144,76294,85696,298.18,590.02,1.4702,10,,23,,0.97025,0.19497,,,1.4032,0,,0,1,3,3
199.8,75,100,80,0.0,15.215,148.14,19.825,150,0.9,0,4.3612,11.165,27.115,76338,85749,297.94,498.99,1.4696,10,,23,,0.95325,0.1951,,,1.4026,0,,0,1,3,3
200.0,75,100,80,0.0,17.146,44.441,331.6,150,0.9,0,4.4951,11.176,27.085,76383,85803,298.6,744.26,1.469,10,,23,,0.95582,0.19509,,,1.402,0,,0,1,3,3
200.2,65,100,80,0.0,16.156,274.43,33.16,250,0.9,0,4.6293,11.358,27.048,76446,85875,298.19,593.49,1.6725,4,,23,,0.90742,0.194,,,1.3842,0,,0,1,3,3
200.4,65,100,80,0.0,12.89,150.45,3.316,250,0.9,0,4.7632,11.347,27.012,76508,85946,297.91,488.45,1.6872,4,,23,,0.92469,0.19382,,,1.3965,0,,0,1,3,3
200.6,65,100,80,0.0,8.7955,45.136,152.0,250,0.9,0,4.8983,11.335,26.976,76570,86017,298.14,574.11,1.6877,4,,23,,0.92969,0.19378,,,1.3969,0,,0,1,3,3
200.8,65,100,80,0.0,5.6078,124.15,15.2,250,0.9,0,5.0333,11.313,26.941,76630,86087,297.92,494.6,1.6871,4,,23,,0.94276,0.19367,,,1.3964,0,,0,1,3,3
201.0,65,100,80,0.0,4.5083,37.246,262.23,250,0.9,0,5.1686,11.323,26.906,76691,86157,298.43,681.48,1.6864,4,,23,,0.93936,0.1937,,,1.3958,0,,0,1,3,3
201.2,65,100,80,0.0,5.7869,211.05,26.223,250,0.9,0,5.3034,11.344,26.87,76752,86227,298.1,557.5,1.6856,4,,23,,0.92902,0.19379,,,1.3952,0,,0,1,3,3
201.4,65,100,80,0.0,8.8816,107.43,2.6223,250,0.9,0,5.436,11.356,26.835,76814,86298,297.86,472.31,1.6849,4,,23,,0.93482,0.19374,,,1.3946,0,,0,1,3,3
201.6,65,100,80,0.0,12.737,32.228,119.67,250,0.9,0,5.5679,11.386,26.799,76876,86369,298.04,536.14,1.6842,4,,23,,0.92992,0.19378,,,1.394,0,,0,1,3,3
201.8,65,100,80,0.0,15.854,88.529,11.967,250,0.9,0,5.6991,11.392,26.763,76939,86441,297.86,470.25,1.6835,4,,23,,0.94125,0.19369,,,1.3934,0,,0,1,3,3
202.0,65,100,80,0.0,16.988,26.559,213.38,250,0.9,0,5.8328,11.414,26.727,77002,86513,298.27,620.56,1.6827,4,,23,,0.93413,0.19375,,,1.3928,0,,0,1,3,3
202.2,65,100,80,0.0,15.562,162.85,21.338,250,0.9,0,5.9646,11.404,26.692,77065,86585,297.99,520.26,1.682,4,,23,,0.94202,0.19368,,,1.3922,0,,0,1,3,3
202.4,65,100,80,0.0,12.271,76.271,2.1338,250,0.9,0,6.0955,11.402,26.657,77127,86657,297.81,453.15,1.6813,4,,23,,0.93646,0.19373,,,1.3916,0,,0,1,3,3
202.6,65,100,80,0.0,8.3507,22.881,100.17,250,0.9,0,6.2275,11.402,26.622,77189,86727,297.95,504.7,1.6805,4,,23,,0.92662,0.19382,,,1.391,0,,0,1,3,3
202.8,65,100,80,0.0,5.3997,65.229,10.017,250,0.9,0,6.3599,11.379,26.587,77250,86797,297.81,452.03,1.6798,4,,23,,0.94166,0.19369,,,1.3903,0,,0,1,3,3
203.0,65,100,80,0.0,4.4196,19.569,180.46,250,0.9,0,6.4921,11.386,26.553,77310,86867,298.15,577.57,1.6791,4,,23,,0.94032,0.1937,,,1.3897,0,,0,1,3,3
203.2,65,100,80,0.0,5.6621,130.21,18.046,250,0.9,0,6.6265,11.4,26.518,77371,86937,297.93,494.63,1.6783,4,,23,,0.93766,0.19373,,,1.3891,0,,0,1,3,3
203.4,65,100,80,0.0,8.5174,39.063,296.62,250,0.9,0,6.7588,11.423,26.483,77433,87008,298.51,711.14,1.6776,4,,23,,0.93607,0.19374,,,1.3885,0,,0,1,3,3
203.6,65,100,80,0.0,11.861,238.87,29.662,250,0.9,0,6.8902,11.448,26.448,77495,87079,298.15,578.3,1.6768,4,,23,,0.93004,0.1938,,,1.3879,0,,0,1,3,3
203.8,65,100,80,0.0,14.332,130.37,2.9662,250,0.9,0,7.0234,11.466,26.413,77557,87150,297.9,485.68,1.6761,4,,23,,0.92722,0.19382,,,1.3873,0,,0,1,3,3
204.0,65,100,80,0.0,15.113,39.11,135.3,250,0.9,0,7.1545,11.475,26.378,77620,87222,298.1,560.33,1.6753,4,2943.4,23,2367.5,0.92815,0.19382,26.518,22.547,1.3866,0,76.243,0,1,3,3
204.2,65,100,80,0.0,13.712,106.43,13.53,250,0.9,0,7.2856,11.463,26.343,77682,87294,297.91,488.71,1.6746,4,,23,,0.9398,0.19372,,,1.386,0,,0,1,3,3
204.4,65,100,80,0.0,10.757,31.928,232.05,250,0.9,0,7.4151,11.466,26.308,77744,87365,298.35,652.96,1.6738,4,,23,,0.93446,0.19376,,,1.3854,0,,0,1,3,3
204.6,65,100,80,0.0,7.2555,181.86,23.205,250,0.9,0,7.5467,11.457,26.274,77805,87435,298.08,550.49,1.6731,4,,23,,0.93329,0.19378,,,1.3848,0,,0,1,3,3
204.8,65,100,80,0.0,4.6689,97.039,2.3205,250,0.9,0,7.6756,11.438,26.24,77866,87505,297.87,473.72,1.6723,4,,23,,0.94599,0.19367,,,1.3841,0,,0,1,3,3
205.0,65,100,80,0.0,4.0528,29.112,115.9,250,0.9,0,7.804,11.439,26.206,77927,87574,298.04,535.94,1.6716,4,,23,,0.95135,0.19362,,,1.3835,0,,0,1,3,3
205.2,65,100,80,0.0,5.4939,83.201,11.59,250,0.9,0,7.9322,11.443,26.172,77987,87644,297.87,474.46,1.6708,4,,23,,0.95979,0.19355,,,1.3829,0,,0,1,3,3
205.4,65,100,80,0.0,8.3007,24.96,199.5,250,0.9,0,8.0587,11.458,26.138,78049,87714,298.24,613.65,1.6701,4,,23,,0.96588,0.1935,,,1.3822,0,,0,1,3,3
205.6,65,100,80,0.0,11.547,149.63,19.95,250,0.9,0,8.1856,11.466,26.104,78111,87785,298.01,525.66,1.6693,4,,23,,0.97651,0.19341,,,1.3816,0,,0,1,3,3
205.8,65,100,80,0.0,14.142,75.03,1.995,250,0.9,0,8.3113,11.482,26.069,78173,87857,297.84,461.64,1.6685,4,,23,,0.97813,0.1934,,,1.381,0,,0,1,3,3
206.0,65,100,80,0.0,14.799,22.509,99.736,250,0.9,0,8.4372,11.51,26.035,78236,87928,297.98,513.39,1.6678,4,,23,,0.96127,0.19354,,,1.3803,0,,0,1,3,3
206.2,65,100,80,0.0,13.514,65.316,9.9736,250,0.9,0,8.563,11.502,26.001,78298,87999,297.84,461.12,1.667,4,,23,,0.96753,0.19349,,,1.3797,0,,0,1,3,3
206.4,65,100,80,0.0,10.982,19.595,173.96,250,0.9,0,8.6883,11.502,25.967,78360,88070,298.16,581.06,1.6662,4,,23,,0.96562,0.19351,,,1.3791,0,,0,1,3,3
206.6,65,100,80,0.0,7.9251,124.62,17.396,250,0.9,0,8.811,11.504,25.933,78421,88140,297.95,505.06,1.6655,4,,23,,0.95723,0.19358,,,1.3784,0,,0,1,3,3
206.8,65,100,80,0.0,5.5243,58.413,1.7396,250,0.9,0,8.9344,11.497,25.9,78482,88210,297.81,450.35,1.6647,4,,23,,0.95901,0.19357,,,1.3778,0,,0,1,3,3
207.0,65,100,80,0.0,4.8109,17.524,89.6,250,0.9,0,9.0577,11.504,25.867,78543,88279,297.93,495.96,1.6639,4,,23,,0.95685,0.19359,,,1.3771,0,,0,1,3,3
207.2,65,100,80,0.0,6.0298,5.2572,0.0001,250,0.9,0,9.1834,11.495,25.833,78604,88349,297.85,466.72,1.6631,4,,23,,0.97604,0.19343,,,1.3765,0,,0,1,3,3
207.4,65,100,80,0.0,8.5719,1.5772,88.177,250,0.9,0,9.3113,11.523,25.8,78665,88420,297.99,519.08,1.6624,4,,23,,0.96878,0.19349,,,1.3758,0,,0,1,3,3
207.6,65,100,80,0.0,11.208,44.517,8.8177,250,0.9,0,9.4373,11.547,25.766,78727,88490,297.88,476.43,1.6616,4,,23,,0.96029,0.19357,,,1.3752,0,,0,1,3,3
207.8,65,100,80,0.0,12.725,13.355,137.31,250,0.9,0,9.5623,11.553,25.733,78789,88562,298.12,566.25,1.6608,4,,23,,0.96717,0.19351,,,1.3745,0,,0,1,3,3
208.0,65,100,80,0.0,12.48,91.654,13.731,250,0.9,0,9.6906,11.561,25.699,78851,88633,297.94,501.28,1.66,4,,23,,0.964,0.19354,,,1.3739,0,,0,1,3,3
208.2,65,100,80,0.0,10.664,27.496,213.67,250,0.9,0,9.8179,11.563,25.666,78913,88703,298.34,650.83,1.6592,4,,23,,0.96298,0.19355,,,1.3732,0,,0,1,3,3
208.4,65,100,80,0.0,7.7272,163.04,21.367,250,0.9,0,9.943,11.555,25.633,78974,88773,298.07,548.28,1.6584,4,,23,,0.96485,0.19353,,,1.3726,0,,0,1,3,3
208.6,65,100,80,0.0,5.1691,79.407,2.1367,250,0.9,0,10.07,11.561,25.6,79035,88843,297.88,476.42,1.6576,4,,23,,0.95512,0.19362,,,1.3719,0,,0,1,3,3
208.8,65,100,80,0.0,4.2667,23.822,92.685,250,0.9,0,10.198,11.576,25.567,79095,88913,297.99,519.02,1.6569,4,,23,,0.94254,0.19373,,,1.3713,0,,0,1,3,3
209.0,65,100,80,0.0,5.4201,59.474,9.2685,250,0.9,0,10.326,11.59,25.534,79156,88982,297.85,466.23,1.6561,4,,23,,0.93852,0.19376,,,1.3706,0,,0,1,3,3
209.2,65,100,80,0.0,7.9985,17.842,158.72,250,0.9,0,10.453,11.6,25.501,79217,89053,298.13,572.54,1.6553,4,,23,,0.94593,0.1937,,,1.3699,0,,0,1,3,3
209.4,65,100,80,0.0,10.89,109.92,15.872,250,0.9,0,10.581,11.616,25.468,79279,89124,297.93,495.54,1.6545,4,,23,,0.94759,0.19369,,,1.3693,0,,0,1,3,3
209.6,65,100,80,0.0,12.802,32.975,254.63,250,0.9,0,10.709,11.625,25.435,79341,89195,298.41,677.29,1.6537,4,,23,,0.95439,0.19363,,,1.3686,0,,0,1,3,3
209.8,65,100,80,0.0,13.022,196.7,25.463,250,0.9,0,10.834,11.634,25.402,79403,89266,298.09,556.78,1.6529,4,,23,,0.9526,0.19365,,,1.3679,0,,0,1,3,3
210.0,65,100,80,0.0,11.503,99.204,2.5463,250,0.9,0,10.959,11.638,25.369,79465,89337,297.88,475.04,1.6521,4,,23,,0.94772,0.19369,,,1.3673,0,,0,1,3,3
210.2,65,100,80,0.0,8.9715,29.761,109.08,250,0.9,-4000,11.084,11.625,25.336,78829,88607,298.02,529.87,1.6422,4,,23,,0.9575,0.19363,,,1.3591,0,,0,1,3,3
210.4,65,100,80,0.0,0.0,76.587,10.908,250,0.9,-4000,11.209,11.595,25.304,78191,87876,297.86,467.84,1.6277,4,,23,,0.95544,0.19367,,,1.347,0,,0,1,3,3
210.6,65,100,80,0.51894,0.0,22.976,190.86,250,0.9,-4000,11.333,11.621,25.272,77554,87144,298.21,599.87,1.6127,4,,23,,0.93757,0.19386,,,1.3345,0,,0,1,3,3
210.8,65,100,80,1.0374,0.0,140.83,19.086,250,0.9,-4000,11.457,11.649,25.239,76916,86413,297.96,506.26,1.5977,4,,23,,0.91278,0.1941,,,1.3221,0,,0,1,3,3
211.0,65,100,80,1.5559,0.0,58.837,1.9086,250,0.9,-4000,11.582,11.68,25.207,76279,85682,297.8,446.85,1.5827,4,,23,,0.88461,0.19437,,,1.3096,0,,0,1,3,3
